Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-03-06 00:00:00-05:00,19.361265724475473,19.46674933328444,19.357430189671632,19.422637939453125,18600,0.0,0.0,0.0
2024-03-07 00:00:00-05:00,19.543467471784265,19.543467471784265,19.27496171807147,19.376609802246094,7900,0.0,0.0,0.0
2024-03-08 00:00:00-05:00,19.65854447792174,19.65854447792174,19.466753068464982,19.56264877319336,10300,0.0,0.0,0.0
2024-03-11 00:00:00-04:00,20.138021172505194,20.138021172505194,19.495522328601027,19.56264877319336,7900,0.0,0.0,0.0
2024-03-12 00:00:00-04:00,19.716079174073823,19.716079174073823,19.42839391805787,19.466751098632812,7200,0.0,0.0,0.0
2024-03-13 00:00:00-04:00,19.370858065783306,19.572237387843902,19.36798095703125,19.36798095703125,3300,0.0,0.0,0.0
2024-03-14 00:00:00-04:00,19.37086015821298,19.37086015821298,19.063993521976656,19.111942291259766,10400,0.0,0.0,0.0
2024-03-15 00:00:00-04:00,19.159890697801874,19.159890697801874,19.006458282470703,19.006458282470703,3300,0.0,0.0,0.0
2024-03-18 00:00:00-04:00,19.006456187502675,19.15988858592191,19.006456187502675,19.07262420654297,11800,0.0,0.0,0.0
2024-03-19 00:00:00-04:00,19.035226378433947,19.102352827390803,19.0170052971122,19.095640182495117,2500,0.0,0.0,0.0
2024-03-20 00:00:00-04:00,19.27496204726695,19.27496204726695,19.24235725402832,19.24235725402832,500,0.0,0.0,0.0
2024-03-21 00:00:00-04:00,19.41880808091247,19.524293549613716,19.32962501168643,19.468673706054688,5100,0.0,0.0,0.0
2024-03-22 00:00:00-04:00,19.49552255179113,19.5051123052796,19.212631225585938,19.212631225585938,1500,0.0,0.0,0.0
2024-03-25 00:00:00-04:00,19.313319954218592,19.313319954218592,19.18961524963379,19.18961524963379,1200,0.0,0.0,0.0
2024-03-26 00:00:00-04:00,19.179065889113463,19.179065889113463,19.040977478027344,19.040977478027344,1200,0.0,0.0,0.0
2024-03-27 00:00:00-04:00,19.418803165511623,19.48784828186035,19.31331772351147,19.48784828186035,2900,0.0,0.0,0.0
2024-03-28 00:00:00-04:00,19.71608123584639,19.71608123584639,19.634571075439453,19.634571075439453,15200,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,19.437985917390243,19.437985917390243,19.332500457763672,19.332500457763672,900,0.0,0.0,0.0
2024-04-02 00:00:00-04:00,19.370858411397748,19.370858411397748,19.016044866933033,19.045772552490234,1800,0.0,0.0,0.0
2024-04-03 00:00:00-04:00,19.179064800437008,19.179064800437008,19.00165896316925,19.06207275390625,1100,0.0,0.0,0.0
2024-04-04 00:00:00-04:00,19.24714943724891,19.31331744416044,18.98631477355957,18.98631477355957,700,0.0,0.0,0.0
2024-04-05 00:00:00-04:00,19.08317087467999,19.08317087467999,19.054403445417275,19.082212448120117,800,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,19.3325005957737,19.399627041812185,19.227015135394094,19.360309600830078,4200,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,19.485930499339837,19.580867767333984,19.485930499339837,19.580867767333984,300,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,19.17906906622729,19.17906906622729,18.785898296694313,18.883710861206055,5300,0.0,0.0,0.0
2024-04-11 00:00:00-04:00,19.035217583957106,19.035217583957106,18.948911666870117,18.948911666870117,700,0.0,0.0,0.0
2024-04-12 00:00:00-04:00,18.843429191045754,18.843429191045754,18.7024636913671,18.71588897705078,2400,0.0,0.0,0.0
2024-04-15 00:00:00-04:00,18.622871782294126,18.675614502543954,18.44450569152832,18.44450569152832,1800,0.0,0.0,0.0
2024-04-16 00:00:00-04:00,18.2201131046531,18.2201131046531,18.152986664811603,18.204769134521484,1100,0.0,0.0,0.0
2024-04-17 00:00:00-04:00,18.07434844970703,18.07434844970703,18.07434844970703,18.07434844970703,100,0.0,0.0,0.0
2024-04-18 00:00:00-04:00,18.09544760354739,18.09544760354739,18.051334381103516,18.051334381103516,200,0.0,0.0,0.0
2024-04-19 00:00:00-04:00,18.11462941472443,18.210525121986752,18.080107764895725,18.17696189880371,500,0.0,0.0,0.0
2024-04-22 00:00:00-04:00,18.220112171710504,18.450260737550387,18.220112171710504,18.3936824798584,5800,0.0,0.0,0.0
2024-04-23 00:00:00-04:00,18.594103147142594,18.670819334867076,18.488619532182796,18.5538272857666,5800,0.0,0.0,0.0
2024-04-24 00:00:00-04:00,18.448342311105918,18.56533435158371,18.448342311105918,18.543277740478516,1300,0.0,0.0,0.0
2024-04-25 00:00:00-04:00,18.459848289382087,18.479027791513804,18.325595432576048,18.409982681274414,700,0.0,0.0,0.0
2024-04-26 00:00:00-04:00,18.60369569517901,18.60369569517901,18.421494036053552,18.433002471923828,1600,0.0,0.0,0.0
2024-04-29 00:00:00-04:00,18.54615793552683,18.643970489501953,18.53656818253972,18.643970489501953,900,0.0,0.0,0.0
2024-04-30 00:00:00-04:00,18.561498191114673,18.561498191114673,18.457929611206055,18.457929611206055,200,0.0,0.0,0.0
2024-05-01 00:00:00-04:00,18.55574651173039,18.55574651173039,18.459850816999264,18.495332717895508,1200,0.0,0.0,0.0
2024-05-02 00:00:00-04:00,18.680217742919922,18.680217742919922,18.680217742919922,18.680217742919922,100,0.08,0.0,0.0
2024-05-03 00:00:00-04:00,18.791919708251953,18.791919708251953,18.791919708251953,18.791919708251953,100,0.0,0.0,0.0
2024-05-06 00:00:00-04:00,18.815998066022654,19.0374755859375,18.815998066022654,19.0374755859375,26200,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,18.883403821804805,19.13377042878725,18.883403821804805,19.03265953063965,2300,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,18.902658408737484,18.902658408737484,18.8198463352169,18.8641414642334,1200,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,18.941175763979842,19.13376598203133,18.931546069409627,19.108728408813477,3500,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,19.153026021699418,19.153026021699418,19.04710304102478,19.10487937927246,14300,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,19.172285156572684,19.172285156572684,19.018213698857842,19.09332275390625,2100,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,18.950806787823268,19.288801193237305,18.950806787823268,19.288801193237305,1100,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,19.393761314888597,19.490056428513004,19.393761314888597,19.441909790039062,600,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,19.62487008545871,19.62487008545871,19.413022287555776,19.443836212158203,800,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,19.393764648691246,19.441913132118472,19.393764648691246,19.4255428314209,600,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,19.4033920747658,19.461168411440568,19.307096955856775,19.323467254638672,3900,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,19.30709686989983,19.30709686989983,19.291690826416016,19.291690826416016,700,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,19.191543710918427,19.191543710918427,19.164581298828125,19.164581298828125,1400,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,18.99895128544621,19.018210673766276,18.748584747314453,18.748584747314453,1400,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,18.825622723519192,18.86414150478265,18.791919708251953,18.791919708251953,4800,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,18.68118003510257,18.68118003510257,18.641698837280273,18.641698837280273,600,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,18.411557610448938,18.45007455663714,18.36918731663292,18.408668518066406,1500,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,18.671550947941416,18.671550947941416,18.628218238109962,18.631107330322266,1400,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,18.710070306813748,18.96621322631836,18.710070306813748,18.96621322631836,4200,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,19.046137441231952,19.046137441231952,18.989323525574044,18.99028778076172,800,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,19.166284924925733,19.166284924925733,19.15371322631836,19.15371322631836,300,0.083,0.0,0.0
2024-06-05 00:00:00-04:00,19.272659301757812,19.272659301757812,19.272659301757812,19.272659301757812,400,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,19.001890253332583,19.146942484614367,19.001890253332583,19.087955474853516,3900,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,18.861675994852405,18.963214236650696,18.861675994852405,18.939037322998047,500,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,18.905188562601754,18.9332332611084,18.905188562601754,18.9332332611084,400,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,18.88101609101666,18.93903662387421,18.88101609101666,18.884883880615234,800,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,19.40803724726948,19.40803724726948,19.06087875366211,19.06087875366211,5700,0.0,0.0,0.0
2024-06-13 00:00:00-04:00,19.05024515604409,19.10633087158203,19.05024515604409,19.10633087158203,200,0.0,0.0,0.0
2024-06-14 00:00:00-04:00,19.117934137603108,19.117934137603108,19.083120346069336,19.083120346069336,4200,0.0,0.0,0.0
2024-06-17 00:00:00-04:00,18.96128006181203,19.11213493347168,18.96128006181203,19.11213493347168,2100,0.0,0.0,0.0
2024-06-18 00:00:00-04:00,19.17982292175293,19.17982292175293,19.17982292175293,19.17982292175293,200,0.0,0.0,0.0
2024-06-20 00:00:00-04:00,19.126636505126953,19.126636505126953,19.126636505126953,19.126636505126953,100,0.0,0.0,0.0
2024-06-21 00:00:00-04:00,19.195295697359605,19.195295697359605,19.182723999023438,19.182723999023438,200,0.0,0.0,0.0
2024-06-24 00:00:00-04:00,19.45638786066666,19.45638786066666,19.329708099365234,19.329708099365234,300,0.0,0.0,0.0
2024-06-25 00:00:00-04:00,19.113100051879883,19.113100051879883,19.113100051879883,19.113100051879883,100,0.0,0.0,0.0
2024-06-26 00:00:00-04:00,19.05991260641702,19.127605375655897,18.96321233924021,19.041540145874023,600,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,19.08892256870783,19.17498779296875,18.99608825240119,19.17498779296875,600,0.0,0.0,0.0
2024-06-28 00:00:00-04:00,19.224303778383884,19.41867446899414,19.224303778383884,19.41867446899414,300,0.0,0.0,0.0
2024-07-01 00:00:00-04:00,19.206901395201402,19.2562198638916,19.195298026095223,19.2562198638916,700,0.0,0.0,0.0
2024-07-02 00:00:00-04:00,19.330989837646484,19.330989837646484,19.330989837646484,19.330989837646484,100,0.084,0.0,0.0
2024-07-03 00:00:00-04:00,19.32710838317871,19.32710838317871,19.32710838317871,19.32710838317871,100,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,19.361095428466797,19.361095428466797,19.361095428466797,19.361095428466797,100,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,19.422277870930806,19.47083282470703,19.39508680045568,19.47083282470703,2600,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,19.364008880746333,19.394113540649414,19.364008880746333,19.394113540649414,200,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,19.431988227650272,19.567943572998047,19.37372191568018,19.567943572998047,1700,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,19.85927980818152,20.063212836172514,19.85927980818152,19.98746681213379,2900,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,20.160325891574843,20.176835021414256,20.063214125800066,20.1263370513916,7300,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,20.24383840569228,20.307931900024414,20.24383840569228,20.307931900024414,1000,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,20.429322631065304,20.65559196472168,20.429322631065304,20.65559196472168,1900,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,20.4905038401421,20.898371755809013,20.4905038401421,20.801259994506836,4700,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,20.791547735038517,20.791547735038517,20.626458303631864,20.704147338867188,1200,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,20.52837371826172,20.52837371826172,20.52837371826172,20.52837371826172,100,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,20.709972147831955,20.840100294476333,20.52060526195593,20.78960418701172,8100,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,20.842044783529257,20.94692488386971,20.828449249267578,20.828449249267578,3000,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,20.803201504332275,20.803201504332275,20.45359992980957,20.45359992980957,1000,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,20.70414678819361,20.70414678819361,20.393390655517578,20.393390655517578,500,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,20.791548847568226,20.791548847568226,20.694437085264564,20.78863525390625,600,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,20.830391780132583,20.927501678466797,20.718712062993593,20.927501678466797,1900,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,20.927502810130825,21.092592239379883,20.927502810130825,21.092592239379883,1000,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,21.073171493014115,21.073171493014115,20.810970306396484,20.810970306396484,900,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,21.034327046064714,21.034327046064714,20.874094214820165,20.935274124145508,1100,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,20.966478639155675,20.966478639155675,20.865059304364483,20.88553810119629,6200,0.09,0.0,0.0
2024-08-05 00:00:00-04:00,20.310176849365234,20.310176849365234,20.310176849365234,20.310176849365234,200,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,20.34235862540503,20.93722017930929,20.34235862540503,20.774364471435547,4100,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,20.976229525255462,20.976229525255462,20.635889053344727,20.635889053344727,200,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,20.732434669829157,20.8592079096556,20.732434669829157,20.800697326660156,800,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,20.880664825439453,20.880664825439453,20.880664825439453,20.880664825439453,100,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,20.64466694251067,20.6583194732666,20.64466694251067,20.6583194732666,300,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,20.868960383874644,20.868960383874644,20.820201873779297,20.820201873779297,300,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,20.940147399902344,20.940147399902344,20.940147399902344,20.940147399902344,100,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,21.034738685993446,21.103001333631777,20.92064148350215,20.946971893310547,2000,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,20.997684354091334,20.997684354091334,20.894315719604492,20.894315719604492,700,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,21.029866690855908,21.103004455566406,21.029866690855908,21.103004455566406,1300,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,21.034741258946163,21.075698852539062,21.024989185231014,21.075698852539062,900,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,21.252206802368164,21.252206802368164,21.252206802368164,21.252206802368164,200,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,21.346799167226678,21.356551240480176,21.259032367962995,21.31169319152832,600,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,21.775881567724507,21.775881567724507,21.65885854613462,21.717370986938477,14800,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,21.922160809912004,21.922160809912004,21.714447021484375,21.714447021484375,2200,0.0,0.0,0.0
