Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-07-21 00:00:00-04:00,12.701888084411621,13.449057971729951,12.537511222242435,12.701888084411621,11411000,0.0,0.0
2011-07-22 00:00:00-04:00,12.791549488073205,13.336983180423706,12.43290684813582,13.038115501403809,1056600,0.0,0.0
2011-07-25 00:00:00-04:00,12.985809602239438,13.374338213497355,12.89615003048035,13.187545776367188,468700,0.0,0.0
2011-07-26 00:00:00-04:00,13.322036092098939,13.374337744643777,13.00075288347991,13.082942008972168,172000,0.0,0.0
2011-07-27 00:00:00-04:00,13.01570117803839,13.299625144903015,12.701889727759779,12.754191398620605,330300,0.0,0.0
2011-07-28 00:00:00-04:00,12.881208686354405,12.888680556241203,12.440378338827513,12.701888084411621,444200,0.0,0.0
2011-07-29 00:00:00-04:00,12.515093079842641,12.799016952514648,12.485205606343918,12.799016952514648,148800,0.0,0.0
2011-08-01 00:00:00-04:00,13.247320073373517,13.277207549115204,12.57486754543167,12.926036834716797,174300,0.0,0.0
2011-08-02 00:00:00-04:00,12.926038952036583,12.993284358357075,12.515096069067823,12.552453994750977,89000,0.0,0.0
2011-08-03 00:00:00-04:00,12.664532780932356,12.701890712983865,11.670795969599524,12.62717342376709,428200,0.0,0.0
2011-08-04 00:00:00-04:00,12.440377676554155,12.440377676554155,11.312151748308592,11.506415367126465,400000,0.0,0.0
2011-08-05 00:00:00-04:00,11.4316987185736,11.4316987185736,10.871321337394077,11.1104154586792,231700,0.0,0.0
2011-08-08 00:00:00-04:00,10.6471734656547,10.721890757453986,8.786720167932904,9.436758041381836,448700,0.0,0.0
2011-08-09 00:00:00-04:00,9.81034110750125,9.81034110750125,9.108000985645795,9.309737205505371,152100,0.0,0.0
2011-08-10 00:00:00-04:00,8.966041124230427,9.257437717288411,8.629814724583172,8.741889953613281,476900,0.0,0.0
2011-08-11 00:00:00-04:00,8.891321560851958,9.518944393393367,8.891321560851958,9.354567527770996,1005800,0.0,0.0
2011-08-12 00:00:00-04:00,10.505210902404945,10.505210902404945,9.40687076223088,10.452908515930176,333200,0.0,0.0
2011-08-15 00:00:00-04:00,10.81902013381005,11.640907333433656,10.81902013381005,11.25985050201416,230600,0.0,0.0
2011-08-16 00:00:00-04:00,11.155246301285056,11.229962860176126,11.020755497701735,11.125359535217285,66200,0.0,0.0
2011-08-17 00:00:00-04:00,11.215020888154797,11.46905877990059,10.931096227530485,11.065587043762207,178000,0.0,0.0
2011-08-18 00:00:00-04:00,10.826492062680495,11.117888590501188,10.258642747594578,10.677058219909668,184300,0.0,0.0
2011-08-19 00:00:00-04:00,10.647170337389323,10.848906538440755,10.408076213971354,10.415547370910645,190700,0.0,0.0
2011-08-22 00:00:00-04:00,10.64717182664536,10.68453046679407,10.310945490420549,10.43796443939209,31900,0.0,0.0
2011-08-23 00:00:00-04:00,10.445435523986816,10.804077469315112,10.385661985191565,10.445435523986816,117300,0.0,0.0
2011-08-24 00:00:00-04:00,10.49773940382172,10.557512951152033,10.273588245054606,10.34083366394043,35400,0.0,0.0
2011-08-25 00:00:00-04:00,10.340834360100581,10.445437718692235,10.25864519257064,10.318419456481934,52700,0.0,0.0
2011-08-26 00:00:00-04:00,10.27358592736185,10.400604864922862,10.206340523646405,10.385661125183105,49300,0.0,0.0
2011-08-29 00:00:00-04:00,10.908682988956627,10.908682988956627,10.423022030082974,10.669588088989258,230800,0.0,0.0
2011-08-30 00:00:00-04:00,10.654644765425292,10.789134885865172,10.340833296804131,10.452908515930176,71200,0.0,0.0
2011-08-31 00:00:00-04:00,10.535095742704204,10.609812304231735,10.408076804294994,10.579925537109375,64400,0.0,0.0
2011-09-01 00:00:00-04:00,10.512680933270671,10.68453039172461,10.370718956771146,10.445435523986816,128800,0.0,0.0
2011-09-02 00:00:00-04:00,10.243699348828338,10.423019953662878,10.064378743993798,10.139095306396484,69600,0.0,0.0
2011-09-06 00:00:00-04:00,9.825284088815469,10.617284511562378,9.825284088815469,10.594869613647461,70100,0.0,0.0
2011-09-07 00:00:00-04:00,10.744305254748594,10.744305254748594,10.378192106365272,10.460380554199219,143100,0.0,0.0
2011-09-08 00:00:00-04:00,10.400604954280977,10.475322228508244,10.183925714089987,10.325887680053711,299100,0.0,0.0
2011-09-09 00:00:00-04:00,10.228756175098113,10.482794068956126,10.221285017233946,10.430492401123047,14600,0.0,0.0
2011-09-12 00:00:00-04:00,10.32589081451773,10.602343672986171,10.094268476705475,10.273589134216309,18500,0.0,0.0
2011-09-13 00:00:00-04:00,10.273588079305433,10.482795491586272,10.19887079006955,10.333361625671387,22900,0.0,0.0
2011-09-14 00:00:00-04:00,10.363245346674827,10.408075849524268,10.183924760390404,10.25117015838623,30200,0.0,0.0
2011-09-15 00:00:00-04:00,10.34830553549594,10.482795660710698,10.236229599833939,10.34083366394043,149700,0.0,0.0
2011-09-16 00:00:00-04:00,10.415548060868241,10.415548060868241,10.12415225678882,10.393133163452148,55900,0.0,0.0
2011-09-19 00:00:00-04:00,10.221287625722718,10.475325584411621,10.198872008739368,10.475325584411621,26800,0.0,0.0
2011-09-20 00:00:00-04:00,10.467851763213083,10.527625305592974,10.236228752073385,10.281059265136719,76800,0.0,0.0
2011-09-21 00:00:00-04:00,10.161512570561479,10.310946432249207,9.720682144165039,9.720682144165039,51900,0.0,0.0
2011-09-22 00:00:00-04:00,9.526415391085497,9.65343431997117,9.16030234314758,9.242490768432617,37600,0.0,0.0
2011-09-23 00:00:00-04:00,8.973509873270972,9.040755272309447,8.644754747428804,8.786717414855957,184300,0.0,0.0
2011-09-26 00:00:00-04:00,8.846491567898426,8.846491567898426,8.472906624744315,8.570038795471191,157700,0.0,0.0
2011-09-27 00:00:00-04:00,8.667170355286006,9.526415378953232,8.241283065570729,8.913736343383789,501400,0.0,0.0
2011-09-28 00:00:00-04:00,8.891320735333677,8.93615123887722,8.345887098801208,8.913736343383789,250100,0.0,0.0
2011-09-29 00:00:00-04:00,8.988455600527283,9.227550503687237,8.472908573900211,8.637286186218262,238400,0.0,0.0
2011-09-30 00:00:00-04:00,8.57750844218026,8.689584332922509,8.05448975638625,8.218867301940918,1531800,0.0,0.0
2011-10-03 00:00:00-04:00,8.121737764922747,8.21886994983673,7.157888499307805,7.396982669830322,384300,0.0,0.0
2011-10-04 00:00:00-04:00,7.314794476337881,7.576304268683818,6.873964049983973,7.5688323974609375,232600,0.0,0.0
2011-10-05 00:00:00-04:00,7.598719077939581,8.13668168601727,7.5464174051253785,7.949889183044434,158200,0.0,0.0
2011-10-06 00:00:00-04:00,7.949889308466356,8.099323170690809,7.658492742711028,7.837813377380371,121000,0.0,0.0
2011-10-07 00:00:00-04:00,7.8527553394690335,7.987245428700408,7.165359016529293,7.292377948760986,209900,0.0,0.0
2011-10-10 00:00:00-04:00,7.389511134403313,7.568831753146192,7.135473234905836,7.486643314361572,194600,0.0,0.0
2011-10-11 00:00:00-04:00,7.411925298606674,7.8004532673547065,7.389510401625777,7.665963172912598,86200,0.0,0.0
2011-10-12 00:00:00-04:00,7.725737384182659,7.897586130370092,7.658491974785215,7.845284461975098,137000,0.0,0.0
2011-10-13 00:00:00-04:00,7.807923500916315,8.614866748687085,7.778036740352827,8.510263442993164,57500,0.0,0.0
2011-10-14 00:00:00-04:00,8.592456181660351,8.697060252566278,8.53268263044466,8.682116508483887,66900,0.0,0.0
2011-10-17 00:00:00-04:00,8.697055975507233,8.697055975507233,8.443018151493408,8.525206565856934,78400,0.0,0.0
2011-10-18 00:00:00-04:00,8.517736418891038,9.167774847029115,8.278642283290562,8.570038795471191,137700,0.0,0.0
2011-10-19 00:00:00-04:00,8.532679298601636,8.614867721291017,8.19645302616387,8.33094310760498,339300,0.0,0.0
2011-10-20 00:00:00-04:00,8.32347184855523,8.32347184855523,8.07690587096627,8.188981056213379,33800,0.0,0.0
2011-10-21 00:00:00-04:00,8.368304906770346,8.749361825563803,8.330946259574667,8.741889953613281,85800,0.0,0.0
2011-10-24 00:00:00-04:00,8.779245376586914,9.003396464883446,8.674641345366755,8.779245376586914,97800,0.0,0.0
2011-10-25 00:00:00-04:00,8.741886911718995,8.95856613498825,8.532679557800293,8.532679557800293,57400,0.0,0.0
2011-10-26 00:00:00-04:00,8.70452880859375,8.794189821157312,8.450491648186068,8.70452880859375,127900,0.0,0.0
2011-10-27 00:00:00-04:00,9.025813018348432,9.675850795056606,8.995926248587946,9.533888816833496,145500,0.0,0.0
2011-10-28 00:00:00-04:00,9.466642709867457,9.795397153032283,9.421812202248427,9.683321952819824,56600,0.0,0.0
2011-10-31 00:00:00-04:00,9.504001371129734,9.758039252304593,9.384454300590212,9.42928409576416,71900,0.0,0.0
2011-11-01 00:00:00-04:00,9.11547407669508,9.137888977718191,8.570040305605918,8.809134483337402,170600,0.0,0.0
2011-11-02 00:00:00-04:00,8.943625608241952,9.212606567021506,8.809134772573735,9.025814056396484,93700,0.0,0.0
2011-11-03 00:00:00-04:00,9.14535930698321,9.160303046850306,8.868906532452531,8.966038703918457,140100,0.0,0.0
2011-11-04 00:00:00-04:00,8.868906792831694,9.048227401161057,8.809133256721905,8.98845386505127,77900,0.0,0.0
2011-11-07 00:00:00-05:00,9.00339885902266,9.00339885902266,8.764303968734321,8.809134483337402,68100,0.0,0.0
2011-11-08 00:00:00-05:00,8.853963659075367,9.167775076172912,8.786718253617785,9.100529670715332,336500,0.0,0.0
2011-11-09 00:00:00-05:00,8.839020094271618,9.115472879092126,8.271170784207287,8.278642654418945,82200,0.0,0.0
2011-11-10 00:00:00-05:00,8.405662033942058,8.472907444222683,8.106794335535726,8.3085298538208,71200,0.0,0.0
2011-11-11 00:00:00-05:00,8.4056619717409,9.040756716850707,8.4056619717409,8.689586639404297,81300,0.0,0.0
2011-11-14 00:00:00-05:00,8.704527357487512,8.719471094609121,8.159093778567694,8.218867301940918,79200,0.0,0.0
2011-11-15 00:00:00-05:00,8.218868341418897,8.330943533779203,7.920000686753615,8.15909481048584,115300,0.0,0.0
2011-11-16 00:00:00-05:00,8.061964086147087,8.181511169389514,7.770567536326051,7.807926177978516,157500,0.0,0.0
2011-11-17 00:00:00-05:00,7.792982701142672,8.091850392078713,7.792982701142672,7.905057907104492,170500,0.0,0.0
2011-11-18 00:00:00-05:00,7.905057858763899,8.017133064040364,7.606190169655479,7.860228061676025,178100,0.0,0.0
2011-11-21 00:00:00-05:00,7.7406802280075055,7.920001552976011,7.561359615595774,7.890114784240723,64000,0.0,0.0
2011-11-22 00:00:00-05:00,7.927471919733609,8.398189014763508,7.890113996959677,8.35335922241211,160800,0.0,0.0
2011-11-23 00:00:00-05:00,8.28611540967851,8.301058439141144,8.114265939238768,8.211398124694824,97400,0.0,0.0
2011-11-25 00:00:00-05:00,8.151626217886877,8.151626217886877,7.845286570569014,7.89758825302124,39500,0.0,0.0
2011-11-28 00:00:00-05:00,8.203924764953305,8.89132109685967,8.188981738202319,8.622340202331543,180800,0.0,0.0
2011-11-29 00:00:00-05:00,8.607396826192456,8.607396826192456,8.38324573357265,8.532679557800293,256000,0.0,0.0
2011-11-30 00:00:00-05:00,8.853963173703852,8.995925134343407,8.450491475633306,8.622340202331543,113400,0.0,0.0
2011-12-01 00:00:00-05:00,8.6223413160148,8.741888395690525,7.837812714946861,8.181510925292969,698600,0.0,0.0
2011-12-02 00:00:00-05:00,8.271171701575382,8.271171701575382,7.897586700238726,8.009662628173828,559100,0.0,0.0
2011-12-05 00:00:00-05:00,8.129208718677353,8.159095486620563,7.957359268586331,7.987246036529541,134000,0.0,0.0
2011-12-06 00:00:00-05:00,7.9424162364629165,7.979774874510279,7.733208860977141,7.912529468536377,133700,0.0,0.0
2011-12-07 00:00:00-05:00,7.867699484865793,8.233813307068699,7.867699484865793,8.181510925292969,320700,0.0,0.0
2011-12-08 00:00:00-05:00,8.450493009108516,8.46543603857115,8.10679478078587,8.211398124694824,372500,0.0,0.0
2011-12-09 00:00:00-05:00,8.196455029218383,8.218869929510223,7.897586604247547,8.069436073303223,486600,0.0,0.0
2011-12-12 00:00:00-05:00,7.972304310075223,8.114266302837306,7.81539857462404,8.099323272705078,105900,0.0,0.0
2011-12-13 00:00:00-05:00,8.211395270728644,8.211395270728644,7.927470684051514,7.927470684051514,88100,0.0,0.0
2011-12-14 00:00:00-05:00,7.897584404948821,8.256226272528805,7.725735696305959,8.233811378479004,328100,0.0,0.0
2011-12-15 00:00:00-05:00,8.293585690905775,8.383245988165275,8.203924681089575,8.35335922241211,125500,0.0,0.0
2011-12-16 00:00:00-05:00,8.980982475532013,9.182717976553782,8.27864237554396,8.584981918334961,412300,0.0,0.0
2011-12-19 00:00:00-05:00,8.56256695130509,8.59245371834489,8.211396904169893,8.390717506408691,89400,0.0,0.0
2011-12-20 00:00:00-05:00,8.584981134681755,8.764301722011659,8.353358887519796,8.71947193145752,129900,0.0,0.0
2011-12-21 00:00:00-05:00,8.67464081502643,8.67464081502643,8.368301321857695,8.555093765258789,88100,0.0,0.0
2011-12-22 00:00:00-05:00,8.577513127079355,8.697060951677498,8.08438093363112,8.65970230102539,235600,0.0,0.0
2011-12-23 00:00:00-05:00,8.712001198432349,8.779246605590636,8.510265689514252,8.599925994873047,42200,0.0,0.0
2011-12-27 00:00:00-05:00,8.525208883874619,8.60739803314209,8.405661807729333,8.60739803314209,33200,0.0,0.0
2011-12-28 00:00:00-05:00,8.592451933677898,8.876376517862742,8.263697564522946,8.45048999786377,165000,0.0,0.0
2011-12-29 00:00:00-05:00,8.50279305117794,8.532679816931108,8.286113821328309,8.35335922241211,43700,0.0,0.0
2011-12-30 00:00:00-05:00,8.338413678642228,8.390715329251872,8.121734495686706,8.368300437927246,102500,0.0,0.0
2012-01-03 00:00:00-05:00,8.555095055717796,8.62981232937131,8.323472789994016,8.570038795471191,164600,0.0,0.0
2012-01-04 00:00:00-05:00,8.547625661970114,8.8539660026467,8.405663655972083,8.682116508483887,174100,0.0,0.0
2012-01-05 00:00:00-05:00,8.599926402842252,8.816605662544175,8.428076941668008,8.756832122802734,282600,0.0,0.0
2012-01-06 00:00:00-05:00,8.77924860080896,9.152833647651894,8.405663553966026,8.741889953613281,505800,0.0,0.0
2012-01-09 00:00:00-05:00,8.794191646500966,8.891323123918342,8.22634224937007,8.764304161071777,385000,0.0,0.0
2012-01-10 00:00:00-05:00,8.764302865085787,8.966039086560649,8.472907050808896,8.599925994873047,511100,0.0,0.0
