Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-12 00:00:00-04:00,5.599160204587181,5.710376382896337,5.572314667934611,5.679696083068848,1109400,0.0,0.0
2004-08-13 00:00:00-04:00,5.668190209821986,5.771736487155771,5.656685189808673,5.721880912780762,274400,0.0,0.0
2004-08-16 00:00:00-04:00,5.656685989986292,5.714211463928223,5.576150107024762,5.714211463928223,895400,0.0,0.0
2004-08-17 00:00:00-04:00,5.695036506697529,5.829262733459473,5.695036506697529,5.829262733459473,466800,0.0,0.0
2004-08-18 00:00:00-04:00,5.790913137452488,5.829263335169623,5.771737855724881,5.798583030700684,248200,0.0,0.0
2004-08-19 00:00:00-04:00,5.825427781345169,5.905963666144322,5.813922759441877,5.844603061676025,352000,0.0,0.0
2004-08-20 00:00:00-04:00,5.867613720977715,5.944314479827881,5.79091296212755,5.944314479827881,606200,0.0,0.0
2004-08-23 00:00:00-04:00,6.001840204572193,6.0708710732477495,6.001840204572193,6.044025897979736,497000,0.0,0.0
2004-08-24 00:00:00-04:00,6.082374191198875,6.231940904574327,6.055529024338397,6.166745185852051,531400,0.0,0.0
2004-08-25 00:00:00-04:00,6.174417310842323,6.2702933537700725,6.136066747375991,6.251117706298828,151400,0.0,0.0
2004-08-26 00:00:00-04:00,6.270291304027337,6.4428676859967995,6.251115662824562,6.427527904510498,184200,0.0,0.0
2004-08-27 00:00:00-04:00,6.427529613619423,6.730497510424601,6.404519569533538,6.726663112640381,262400,0.0,0.0
2004-08-30 00:00:00-04:00,6.722825342721974,6.922246865595734,6.711319959460173,6.749670505523682,465800,0.0,0.0
2004-08-31 00:00:00-04:00,6.711324691772461,6.711324691772461,6.492727375990944,6.711324691772461,287400,0.0,0.0
2004-09-01 00:00:00-04:00,6.780352567366513,7.018124698418949,6.780352567366513,6.864723205566406,313800,0.0,0.0
2004-09-02 00:00:00-04:00,6.883898849345485,6.883898849345485,6.8263726494842665,6.864723205566406,98400,0.0,0.0
2004-09-03 00:00:00-04:00,6.8647230648335436,6.9030736201294625,6.845548152923584,6.845548152923584,77600,0.0,0.0
2004-09-07 00:00:00-04:00,6.8071946610630905,6.960596084594727,6.788019757425018,6.960596084594727,338600,0.0,0.0
2004-09-08 00:00:00-04:00,6.941423036113557,7.075649591880359,6.903072487112202,7.067979335784912,252200,0.0,0.0
2004-09-09 00:00:00-04:00,7.056479253380343,7.347942620709334,7.056479253380343,7.248231410980225,429400,0.0,0.0
2004-09-10 00:00:00-04:00,7.248227007669746,7.401628494262695,7.248227007669746,7.401628494262695,288000,0.0,0.0
2004-09-13 00:00:00-04:00,7.40162966411087,7.543526518809033,7.378619620354122,7.413135051727295,435600,0.0,0.0
2004-09-14 00:00:00-04:00,7.393957583919251,7.397792711800393,7.229050742409421,7.282741069793701,206000,0.0,0.0
2004-09-15 00:00:00-04:00,7.229051863548918,7.340267663446859,7.13317584607871,7.144680500030518,117600,0.0,0.0
2004-09-16 00:00:00-04:00,7.171530991065658,7.332602832803834,7.163860729202784,7.286581993103027,281800,0.0,0.0
2004-09-17 00:00:00-04:00,7.267402254866673,7.328762846162013,7.20987606048584,7.20987606048584,236200,0.0,0.0
2004-09-20 00:00:00-04:00,7.313420375627961,7.432306398015897,7.305750120899513,7.3901214599609375,250600,0.0,0.0
